Year,Region,Value
2010,Asturias,0.28
2011,Asturias,0.00
2012,Asturias,0.19
2013,Asturias,0.00
2014,Asturias,0.00
2015,Asturias,0.10
2016,Asturias,0.19
2017,Asturias,0.00
2018,Asturias,0.00
2019,Asturias,0.00
2020,Asturias,0.10
2010,España,0.15
2011,España,0.11
2012,España,0.12
2013,España,0.10
2014,España,0.06
2015,España,0.17
2016,España,0.12
2017,España,0.12
2018,España,0.22
2019,España,0.16
2020,España,0.12
