Year,Region,Value
2010,Asturias,16.43
2011,Asturias,17.38
2012,Asturias,17.12
2013,Asturias,17.24
2014,Asturias,16.50
2015,Asturias,16.87
2016,Asturias,15.73
2017,Asturias,16.78
2018,Asturias,16.78
2019,Asturias,16.94
2020,Asturias,18.90
2010,España,19.36
2011,España,19.43
2012,España,19.65
2013,España,19.95
2014,España,19.06
2015,España,18.98
2016,España,18.69
2017,España,19.17
2018,España,19.88
2019,España,20.12
2020,España,20.70
