Year,Region,Value
2010,Asturias,0.229
2011,Asturias,0.226
2012,Asturias,0.112
2013,Asturias,0.055
2014,Asturias,0.163
2015,Asturias,0.214
2016,Asturias,0.000
2017,Asturias,0.104
2018,Asturias,0.051
2019,Asturias,0.149
2010,España,0.120
2011,España,0.140
2012,España,0.130
2013,España,0.130
2014,España,0.120
2015,España,0.090
2016,España,0.100
2017,España,0.100
2018,España,0.060
2019,España,0.070
2020,España,0.050
