Year,Region,Value
2010,Asturias,0.040
2011,Asturias,0.082
2012,Asturias,0.028
2013,Asturias,0.070
2014,Asturias,0.014
2015,Asturias,0.028
2016,Asturias,0.042
2017,Asturias,0.041
2018,Asturias,0.014
2019,Asturias,0.000
2010,España,0.030
2011,España,0.030
2012,España,0.020
2013,España,0.020
2014,España,0.010
2015,España,0.010
2016,España,0.010
2017,España,0.010
2018,España,0.010
2019,España,0.010
