Year,Region,Value
2011,Asturias,62.3
2012,Asturias,62.71
2013,Asturias,66.67
2014,Asturias,57.14
2015,Asturias,45.76
2016,Asturias,69.49
2017,Asturias,70
2018,Asturias,82.46
2019,Asturias,63.27
2020,Asturias,49.18
2021,Asturias,54.97
2022,Asturias,44.73
