Year,Region,Value
2010,Asturias,2.63
2011,Asturias,2.67
2012,Asturias,2.65
2013,Asturias,2.81
2014,Asturias,2.89
2015,Asturias,2.88
2016,Asturias,2.78
2017,Asturias,2.64
2018,Asturias,2.59
2019,Asturias,2.56
2010,España,0.65
2011,España,0.63
2012,España,0.65
2013,España,0.62
2014,España,0.60
2015,España,0.60
2016,España,0.58
2017,España,0.57
2018,España,0.60
2019,España,0.58
