Year,Region,Value
2016,Asturias,27.99
2017,Asturias,20.54
2018,Asturias,20.54
2019,Asturias,16.4
2020,Asturias,15.24
2021,Asturias,20.23
2022,Asturias,21.71
2016,España,14.04
2017,España,17.69
2018,España,16.7
2019,España,18.5
2020,España,16.8
2021,España,16.15
2022,España,19.58
