Year,Region,Value
2014,Asturias,7.29
2015,Asturias,5.94
2016,Asturias,1.82
2017,Asturias,2.19
2018,Asturias,3.2
2019,Asturias,11.61
2020,Asturias,7.93
2014,España,15.86
2015,España,16.58
2016,España,17.28
2017,España,18.33
2018,España,18.48
2019,España,19.76
